Text,Created At
RT @vaishnaviborul1 : Aham Sharma Pooja Sharma Love is a better teacher than duty #BringAhamPooja,Mon Sep 14 20:23:23 +0000 2020
"RT @Scoiliosa1 : We took our maths lesson outside this week for a place value scavenger hunt. Great oral language, orienteering, problem solving and teamwork skills on display by each team. Our teacher's car registrations were the basis of our challenges. Well done 6th class! @PDSTPrimarySTEM https://t.co/txeqAb1P43",Mon Sep 14 20:23:23 +0000 2020
RT @KellzBellzzah : So my friend just called.Her child was SUPPOSE to start school online today.  NAda. No teacher was online.They Said it was not up and running yet. UNBELIEVABLE. NY schools are not ONLINE.There is no school. Disgusting.  @realDonaldTrump DO NOT GIVE CUOMO THE MONEY FOR THE SCHOOLS,Mon Sep 14 20:23:23 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:23 +0000 2020
RT @JoleenBB22 : When the teacher picks your lab partner. #BB22 https://t.co/kCYMMli3zc,Mon Sep 14 20:23:22 +0000 2020
Did anyone else have a really cool art teacher or teachers that you still keep in touch with?,Mon Sep 14 20:23:22 +0000 2020
"When I was in 11th grade, my English class did a table read of ""The Importance of Being Earnest"". I was Lady Bracknell (the teacher liked my posh accent). It has STAYED with me.",Mon Sep 14 20:23:22 +0000 2020
@xouziwhore @BlondedLuv my math teacher is cool,Mon Sep 14 20:23:21 +0000 2020
"@BBCHughPym MT @business___1st: My wife, a teacher cannot get a coronavirus test. She’s tried for 15 hours straight. Our whole house has to isolate for two weeks. We both need to get back to work. @BorisJohnson @MattHancock you’ve had 5 months to plan for this! #testingshambles",Mon Sep 14 20:23:21 +0000 2020
i fucking hate my spanish teacher,Mon Sep 14 20:23:21 +0000 2020
My teacher keeps saying there are only 2 genders.,Mon Sep 14 20:23:21 +0000 2020
RT @robbystarbuck : Man Biden is fading fast. He sounds like a kid in 1st grade who was distracted while the class read a story and just got called on by the teacher to explain what the story means to the entire class. https://t.co/vY1kZ7TEQ9,Mon Sep 14 20:23:21 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:19 +0000 2020
"RT @urvikwho : This teacher is trying to teach through online platforms, she is working hard for her students and these mfs are objectifying her, these society is literally fucked up by these creeps, even on the social media women are not safe. https://t.co/greBFK5gIq",Mon Sep 14 20:23:19 +0000 2020
RT @quiIlcy : Chaeyeon said they worked with hype up dancing team bcs yeongjun ssaem their choreographer (from pd48) would have too much work with all the 4 unit stages so they thought of contacting another teacher and chaeyeon ended up calling ali ssaem but she said he has a particular style https://t.co/yAmL208Lgk,Mon Sep 14 20:23:19 +0000 2020
"idk if i should tell my science teacher to refer to me as just [REDACTED] or as [REDACTED] and sam-

bc i'm not out to everyone in the class, and i wouldn't mind being out to them, but still-",Mon Sep 14 20:23:19 +0000 2020
i remember talking to my 3rd grade teacher about having a rollercoaster going through my house and this just solidified my plans. https://t.co/GtG46nAMRI,Mon Sep 14 20:23:18 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:18 +0000 2020
"ai sim teacher, mama na minha pika, meu caralho q eu vou abrir essa porra de câmera
vsf",Mon Sep 14 20:23:17 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:17 +0000 2020
"Kids are going to remember how they felt during this time. I  remember my English class the day after 9/11. I remember where the teacher sat. I remember she didn't do a lesson and allowed us to ask questions. I felt safe. I don't remember any other classes, but I remember hers. https://t.co/O0Fcb9ZtHZ",Mon Sep 14 20:23:16 +0000 2020
"We will fix this teacher. Or break her. At this point I'm happy either way.

Teach basic skills.
Teach planning and proj mgmt.

But don't just throw complex assignments with crushing deadlines, ffs.",Mon Sep 14 20:23:16 +0000 2020
#FromFriendsJaeAndJed @Jae_Day6 please give me any sort of motivation to plug in my computer and not let it die while my teacher is talking.,Mon Sep 14 20:23:15 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:15 +0000 2020
"RT @ProfFeynman : The ultimate purpose of education is to change an empty mind into an open one. 

If you wanna be a good teacher, teach open-mindedness, teach enthusiasm, inquisitiveness, heuristics, and values. 🧠 https://t.co/syHLXe2dEb",Mon Sep 14 20:23:15 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:15 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:15 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:14 +0000 2020
i want to know what my teacher was thinking when he wrote this???????? https://t.co/zzd2HpeVcd,Mon Sep 14 20:23:13 +0000 2020
Do you think my sociology teacher is a fellow traveler? Or is she just trying to find incriminating evidence to send to the fbi? Hard to tell...,Mon Sep 14 20:23:12 +0000 2020
Part time drama teacher said what? https://t.co/fDx4WnePfo,Mon Sep 14 20:23:11 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:11 +0000 2020
"RT @business___1st : My wife, a teacher cannot get a coronavirus test. She’s tried for 15 hours straight. Our whole household has to isolate for two weeks. We both need to get back to work. @BorisJohnson @MattHancock you’ve had 5 months to plan for this! #testingshambles @cathynewman  @JamesCleverly",Mon Sep 14 20:23:11 +0000 2020
MY TEACHER PLACED US INTO BREAKOUT ROOMS AND NO ONE TALKS? LIKE DO TEACHERS KNOW THAT WE JUST SIT THERE AND WORK BY OURSELVES MOST OF THE TIME?!!,Mon Sep 14 20:23:11 +0000 2020
OF COURSE I MISS MY 6TH PERIOD CLASS AND ACCIDENTALLY MESSAGE THE WRONG TEACHER,Mon Sep 14 20:23:11 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:10 +0000 2020
RT @FightCentralTV : Teacher vs Student 👊💀 https://t.co/RfQg79dMdc,Mon Sep 14 20:23:10 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:10 +0000 2020
"RT @business___1st : My wife, a teacher cannot get a coronavirus test. She’s tried for 15 hours straight. Our whole household has to isolate for two weeks. We both need to get back to work. @BorisJohnson @MattHancock you’ve had 5 months to plan for this! #testingshambles @cathynewman  @JamesCleverly",Mon Sep 14 20:23:09 +0000 2020
RT @its_erickZ_ : The principal said 70% of students have at least one failing grade. Maybe if each teacher didn’t give 5 assignments a day we wouldn’t have that problem.,Mon Sep 14 20:23:08 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:08 +0000 2020
"Just A Minute was also epic, everyone goes on about The Journey but I used to get nowty as a primary school kid when the teacher fast forwarded the minute countdown. https://t.co/opOwj8pLqj",Mon Sep 14 20:23:08 +0000 2020
Marylin Monroe said that dangerous with women can be sex with her like eating cake so with me as well feedback best pile of letters oponions for it i was born yogi sex teacher 1 of my lovers Katie Hess mother a nurse said Spiritualising matter physicality into Spirit True Faith♡ https://t.co/WMX9pZHx06,Mon Sep 14 20:23:07 +0000 2020
omg my sister just reminded my of the time she went to school once without concealer and her teacher was horrified and pulled her aside thinking she had a black eye lol. Nope just poor genes and sleepless house so we all came out with matching eye bags and eternal exhaustion haha https://t.co/hXQhEbNpf4,Mon Sep 14 20:23:06 +0000 2020
"RT @business___1st : My wife, a teacher cannot get a coronavirus test. She’s tried for 15 hours straight. Our whole household has to isolate for two weeks. We both need to get back to work. @BorisJohnson @MattHancock you’ve had 5 months to plan for this! #testingshambles @cathynewman  @JamesCleverly",Mon Sep 14 20:23:06 +0000 2020
RT @SharjeelKhaliid : When someone reminds the teacher that there’s homework due https://t.co/V3GwiSsEOV,Mon Sep 14 20:23:06 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:06 +0000 2020
Ms. Bond (music teacher) loves playing the ukulele as students enter her classroom. https://t.co/B6HoOwEeY4,Mon Sep 14 20:23:05 +0000 2020
RT @FightCentralTV : Teacher vs Student 👊💀 https://t.co/RfQg79dMdc,Mon Sep 14 20:23:05 +0000 2020
she’s the best teacher i swear ✨,Mon Sep 14 20:23:02 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:02 +0000 2020
"New York Teacher’s Assignment Compares Police to KKK, Slave Owners https://t.co/yaSBTIhGa4",Mon Sep 14 20:23:01 +0000 2020
"JESSICA.., did you sleep with your god damn teacher....😡😡",Mon Sep 14 20:23:01 +0000 2020
"Ninjas be wise , do you really think two people are going home 🤣🤣🤣 don’t vote anybody, save your money and time cause  Biggie will pull a Diane on Monday evening, if you vote  you’d regret it , experience is the best teacher ✌🏾✌🏾 
#AllVotesForNengi #BBNaija",Mon Sep 14 20:23:00 +0000 2020
I thought my teacher said the questions were for later,Mon Sep 14 20:23:00 +0000 2020
"RT @urvikwho : This teacher is trying to teach through online platforms, she is working hard for her students and these mfs are objectifying her, these society is literally fucked up by these creeps, even on the social media women are not safe. https://t.co/greBFK5gIq",Mon Sep 14 20:22:59 +0000 2020
RT @miconm : Heads warn of teacher shortages without Covid tests | entirely predictable. Getting symptomatic staff tested is essential!!  https://t.co/PrY3uv08Co,Mon Sep 14 20:22:59 +0000 2020
@bennewmark @JamesHandscombe @Teacher_Rebel @adamboxer1 I don't think it is except with non-Tories - that's the issue. And well - with all due respect - you are never going to vote for him.,Mon Sep 14 20:22:59 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:22:58 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:22:58 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:22:57 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:22:56 +0000 2020
She was at Goucher College. A gifted and inspiring teacher. https://t.co/Vc0tv2WmT3,Mon Sep 14 20:22:56 +0000 2020
So my teacher’s laptop died so we’re just seating here,Mon Sep 14 20:22:56 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:22:56 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:22:55 +0000 2020
"RT @MarkDanielsPJ : Newton on Belichick: He makes the smartest players more cerebral... He's the ultimate teacher and I just respect that... I didn't know what to expect, you hear stories, but I've been blown away",Mon Sep 14 20:22:55 +0000 2020
"I start to feel myswlf confident as a teacher, but to be one is still very tiring for me 😅 I would like to work on my cosplays so much TwT",Mon Sep 14 20:22:54 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:22:54 +0000 2020
"RT @FurnaceFear : @TomChivers One of my students (I’m a teacher) came down with it. Her whole class, + all her teachers, are now self isolating. This is going to throw an absolutely unforgiving spotlight on the testing shitshow: if I haven’t got it, why should I be at home? But I have to be, cos no testing.",Mon Sep 14 20:22:54 +0000 2020
RT @ath3nsjoss : saw a tiktok abt how ur teacher would always apologise if the video they were showing was american and i can’t stop thinking about it,Mon Sep 14 20:22:54 +0000 2020
"#Automatically, Like A Teacher, we Show em Mathematically.
This vibe is Beyond Music, Check it Out.

Shatta Wale - Automatically, audio slide available on YouTube Now 
https://t.co/E3rbnZWzYa

#ShattaIsKingAlready #Sm2daworldAlready @shattawalegh https://t.co/hxDrmKbf6l",Mon Sep 14 20:22:53 +0000 2020
my teacher took my phone because it was sitting on my desk i-,Mon Sep 14 20:22:52 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:22:51 +0000 2020
"RT @PaulGarvey4 : May I ask about the current COVID situation at your school? As a leader, teacher, or parent, do you have a confirmed case of coronavirus at your school, or any pupils, or staff, isolating because of symptoms? Plz RT.",Mon Sep 14 20:22:50 +0000 2020
